date,district,tickets,prediction
2023-09-17,ป้อมปราบศัตรูพ่าย,5,10.698101999007958
2023-09-17,พระนคร,6,8.429432939125494
2023-09-17,หลักสี่,16,6.995022461171591
2023-09-18,คลองเตย,30,17.495709971342016
2023-09-18,บางขุนเทียน,21,12.953754554601531
2023-09-18,บางรัก,4,11.078264121909069
2023-09-18,พญาไท,12,10.021622197143714
2023-09-18,พระโขนง,13,7.170706639225092
2023-09-18,มีนบุรี,18,8.520889693469204
2023-09-18,สะพานสูง,5,7.9985583157867906
2023-09-18,สาทร,12,8.078340010762984
2023-09-18,สายไหม,9,7.191421658274218
2023-09-19,คลองสามวา,15,13.20800172767422
2023-09-19,คันนายาว,4,5.75602733003341
2023-09-19,ดุสิต,5,12.390254430401999
2023-09-19,ธนบุรี,11,10.424475415479566
2023-09-19,บางนา,4,9.964170700957713
2023-09-19,บางรัก,18,10.129176646242303
2023-09-19,บางแค,9,17.673106639257636
2023-09-19,ปทุมวัน,26,20.537647319024295
2023-09-19,พระนคร,19,11.778685573423548
2023-09-19,สวนหลวง,17,15.740646632237091
2023-09-20,ดอนเมือง,6,8.824591329676071
2023-09-20,บางกอกน้อย,12,8.31498412958314
2023-09-20,บางซื่อ,14,13.816029900716103
2023-09-20,บางนา,4,7.404033236580597
2023-09-20,บางรัก,16,15.130710039383214
2023-09-20,ราษฎร์บูรณะ,11,5.857062282607053
2023-09-20,สะพานสูง,16,6.995954891953184
2023-09-20,สายไหม,16,8.420832445269784
2023-09-20,หนองจอก,10,8.501247310372936
2023-09-20,หลักสี่,4,6.933077157291043
2023-09-20,ห้วยขวาง,13,12.371890324883418
2023-09-21,จอมทอง,8,6.559612582628018
2023-09-21,บางซื่อ,9,12.86123500615578
2023-09-21,บางพลัด,11,7.643752251636814
2023-09-21,บางรัก,17,15.034684310042858
2023-09-21,ป้อมปราบศัตรูพ่าย,10,8.215990278574122
2023-09-22,คลองสาน,9,6.620735102943179
2023-09-22,จอมทอง,17,7.771644495444349
2023-09-22,ตลิ่งชัน,6,7.587522776416324
2023-09-22,บางกอกน้อย,9,11.074534134448141
2023-09-22,บางขุนเทียน,10,16.0054919236807
2023-09-22,บางพลัด,12,10.144914132949214
2023-09-22,ภาษีเจริญ,5,7.33799491691952
2023-09-22,ลาดกระบัง,40,17.373372664120097
2023-09-22,วัฒนา,14,16.99673812135285
2023-09-22,สะพานสูง,17,13.179229829635664
2023-09-22,สัมพันธวงศ์,3,5.635985677856849
2023-09-22,สาทร,11,11.289245555160626
2023-09-22,สายไหม,10,10.425870438661528
2023-09-22,หนองแขม,3,6.096631003310443
2023-09-22,ห้วยขวาง,18,15.227823881764735
2023-09-23,จอมทอง,7,11.748020534129541
2023-09-23,ทวีวัฒนา,6,6.097512506168545
2023-09-23,บางกอกน้อย,16,9.423007643478247
2023-09-23,ปทุมวัน,27,16.995822568702373
2023-09-23,พญาไท,11,8.346491124492347
2023-09-23,ลาดพร้าว,12,9.644958691369702
2023-09-23,หนองแขม,35,5.947583665207228
2023-09-24,คันนายาว,9,5.81275292759359
2023-09-24,ธนบุรี,11,11.301904855022586
2023-09-24,บางซื่อ,10,11.196182911250045
2023-09-24,บางเขน,10,15.003560611733473
2023-09-24,ราชเทวี,21,15.198491562788584
2023-09-24,หนองจอก,19,11.87261254884018
2023-09-25,ดอนเมือง,8,9.201007824091462
2023-09-25,ดุสิต,14,11.14642603040689
2023-09-25,บางขุนเทียน,10,18.902916116215298
2023-09-25,บางแค,10,13.202631963591006
2023-09-25,ราชเทวี,29,16.363160544069164
2023-09-25,ลาดกระบัง,18,16.3548005930411
2023-09-25,สาทร,10,9.865698033661266
2023-09-26,คลองสาน,5,6.655769018453914
2023-09-26,ตลิ่งชัน,29,21.695133416832824
2023-09-26,ทุ่งครุ,4,5.809892007916306
2023-09-26,บางกอกใหญ่,7,6.643052203238784
2023-09-26,บางกะปิ,14,13.50963467163093
2023-09-26,บางขุนเทียน,20,13.189121439236086
2023-09-26,ป้อมปราบศัตรูพ่าย,16,13.865954057896625
2023-09-26,พญาไท,18,9.95839575929011
2023-09-26,หลักสี่,5,6.931534116591604
2023-09-27,ตลิ่งชัน,16,21.945603681590303
2023-09-27,ทวีวัฒนา,6,7.314521098553023
2023-09-27,บางแค,15,19.39278307637183
2023-09-27,ยานนาวา,20,12.010141274642006
2023-09-27,สะพานสูง,5,11.390494117443021
2023-09-27,ห้วยขวาง,14,11.85364428951082
2023-09-28,ดินแดง,25,12.956099844635158
2023-09-28,ดุสิต,4,12.103417926859372
2023-09-28,ทุ่งครุ,3,5.865299726498643
2023-09-28,บางพลัด,8,8.131015031038348
2023-09-28,บางรัก,17,11.412528770731377
2023-09-28,ประเวศ,25,15.931610348860568
2023-09-28,พญาไท,11,12.389733790740957
2023-09-28,พระนคร,14,10.998946344945267
2023-09-28,ยานนาวา,13,13.440433930219772
2023-09-28,วังทองหลาง,11,8.366890573755583
2023-09-28,สวนหลวง,20,13.166516015953345
2023-09-28,สะพานสูง,4,7.04981956983608
2023-09-28,สัมพันธวงศ์,1,5.594404977916942
2023-09-28,หนองแขม,7,5.885035743227508
2023-09-28,ห้วยขวาง,14,13.957018414233366
2023-09-29,บางกะปิ,10,13.99899751571821
2023-09-29,บางซื่อ,7,11.47026603759881
2023-09-29,ปทุมวัน,17,20.627574319903676
2023-09-29,ลาดพร้าว,5,8.085655469403772
2023-09-29,หลักสี่,4,7.252313398981277
2023-09-30,คันนายาว,4,5.8874724544684955
2023-09-30,จอมทอง,14,7.67128255290756
2023-09-30,ดุสิต,8,11.75206069202621
2023-09-30,บางกอกใหญ่,2,5.847112161899899
2023-09-30,บางซื่อ,11,9.49559161954602
2023-09-30,บางเขน,8,15.507730098049336
2023-09-30,บึงกุ่ม,6,8.707444877954691
2023-09-30,พญาไท,4,11.841553606940751
2023-09-30,ราษฎร์บูรณะ,5,5.933099688459803
2023-09-30,สายไหม,8,10.362644000807924
2023-09-30,หนองจอก,19,12.2688804219196
2023-09-30,ห้วยขวาง,7,13.71915187789077
2023-10-01,คลองสาน,4,5.8402387671747436
2023-10-01,ตลิ่งชัน,24,10.233268846957891
2023-10-01,บางขุนเทียน,15,17.168811794612388
2023-10-01,บางซื่อ,11,11.115465734202651
2023-10-01,บางเขน,12,12.229824725008779
2023-10-01,ยานนาวา,5,8.141120576034224
2023-10-01,วัฒนา,18,15.770562308645827
2023-10-02,คลองเตย,20,20.219094726983833
2023-10-02,จอมทอง,4,6.700122228026167
2023-10-02,ดอนเมือง,13,13.956326801382934
2023-10-02,ตลิ่งชัน,6,15.463463986848467
2023-10-02,ทุ่งครุ,1,5.867954812267614
2023-10-02,ประเวศ,30,23.856986471472332
2023-10-02,ภาษีเจริญ,7,8.092437220517171
2023-10-02,ราชเทวี,19,14.656292333364917
2023-10-02,สวนหลวง,38,15.550627179723094
2023-10-02,หลักสี่,9,9.647273335256688
2023-10-03,ดินแดง,11,14.402978569779103
2023-10-03,ดุสิต,14,6.876821485519803
2023-10-03,บางกอกน้อย,30,25.21590670238699
2023-10-03,บางพลัด,29,20.10971989452187
2023-10-03,บางรัก,17,12.817823345410863
2023-10-03,บางเขน,12,15.975084557962859
2023-10-03,ปทุมวัน,26,28.38079024042485
2023-10-03,ประเวศ,24,25.07659541739594
2023-10-03,ภาษีเจริญ,21,8.06825321684947
2023-10-03,ลาดพร้าว,6,9.552577549609008
2023-10-03,สะพานสูง,6,6.775748160458123
2023-10-03,สาทร,12,10.343421448726556
2023-10-03,เมืองสมุทรปราการ,1,5.359447378946658
2023-10-04,คลองเตย,29,21.215961003084637
2023-10-04,ดอนเมือง,5,7.352653806624569
2023-10-04,ดินแดง,13,11.95263452542277
2023-10-04,บางกอกน้อย,14,21.4034836106953
2023-10-04,บางกะปิ,13,13.484812914497477
2023-10-04,บางแค,18,20.470642328376094
2023-10-04,ป้อมปราบศัตรูพ่าย,18,19.1858109552848
2023-10-04,หนองแขม,6,8.319698319630776
2023-10-05,จอมทอง,7,7.18884316934177
2023-10-05,บางกอกใหญ่,7,10.287413801288109
2023-10-05,บางกะปิ,13,15.806103903059554
2023-10-05,บางซื่อ,11,17.0509802270685
2023-10-05,ประเวศ,34,31.836036780438416
2023-10-05,ป้อมปราบศัตรูพ่าย,14,12.775296277356041
2023-10-05,สาทร,18,9.741296660402565
2023-10-05,สายไหม,9,9.445755953530771
2023-10-05,หนองแขม,8,6.865279480577366
2023-10-05,หลักสี่,7,9.995073943093574
2023-10-06,คลองเตย,26,20.959275769853456
2023-10-06,คันนายาว,6,9.210559688240021
2023-10-06,ดอนเมือง,6,9.282506352783827
2023-10-06,ทวีวัฒนา,29,7.240993847198562
2023-10-06,ทุ่งครุ,4,6.780201361055549
2023-10-06,บางกอกน้อย,11,25.13550831047622
2023-10-06,บางกอกใหญ่,4,6.618720341650476
2023-10-06,บางคอแหลม,9,20.374361190317916
2023-10-06,บางบอน,2,5.849772243230189
2023-10-06,บางเขน,18,15.538641620292841
2023-10-06,บึงกุ่ม,7,7.520899368314227
2023-10-06,ปทุมวัน,50,30.34116066422029
2023-10-06,ประเวศ,31,29.66700356005744
2023-10-06,พระโขนง,7,7.351430993737088
2023-10-06,ลาดกระบัง,17,20.83773340954439
2023-10-06,สวนหลวง,17,14.402089544267488
2023-10-07,คลองสาน,3,7.173526695426344
2023-10-07,ดินแดง,12,13.67857270532835
2023-10-07,ดุสิต,6,11.801238645419776
2023-10-07,บางบอน,8,5.800843083115675
2023-10-07,ปทุมวัน,12,33.68100158700561
2023-10-07,มีนบุรี,9,11.253886004947944
2023-10-07,วังทองหลาง,6,11.650190045409493
2023-10-07,หลักสี่,4,9.268125697696782
2023-10-08,ดุสิต,9,6.822249545904039
2023-10-08,บางเขน,8,15.241146595978284
2023-10-08,บางแค,14,13.849483949605997
2023-10-08,บึงกุ่ม,7,6.973700185031437
2023-10-08,ปทุมวัน,11,14.017179627053034
2023-10-08,ประเวศ,15,16.627045427148012
2023-10-08,พระโขนง,11,7.3131765368628505
2023-10-08,ราชเทวี,12,12.23198059043416
2023-10-08,ลาดพร้าว,2,6.933034126655476
2023-10-08,สะพานสูง,3,9.026942712779066
2023-10-09,บางขุนเทียน,27,20.458557371740497
2023-10-09,บางซื่อ,19,13.642902092245171
2023-10-09,บางเขน,11,12.804668084261214
2023-10-09,บางแค,12,16.747941565172916
2023-10-09,บึงกุ่ม,6,7.507533568301686
2023-10-09,พระโขนง,10,10.092834958373233
2023-10-09,ราษฎร์บูรณะ,3,5.845198355949545
2023-10-09,ลาดกระบัง,10,13.213079693095796
2023-10-09,วังทองหลาง,11,8.09981328935968
2023-10-09,วัฒนา,19,14.069356562309611
2023-10-09,สะพานสูง,12,6.655785634801798
2023-10-10,บางกอกใหญ่,9,5.617331163381069
2023-10-10,บางซื่อ,16,14.177002792157069
2023-10-10,บางพลัด,8,8.55502276793105
2023-10-10,ป้อมปราบศัตรูพ่าย,27,19.097403890879686
2023-10-10,พระนคร,14,8.368214430303436
2023-10-10,ภาษีเจริญ,6,7.940328980311712
2023-10-10,มีนบุรี,5,11.406389446956938
2023-10-11,คลองสามวา,4,10.423951016525388
2023-10-11,ดอนเมือง,7,6.251717283118244
2023-10-11,บางกะปิ,17,13.355054633367567
2023-10-11,บางนา,12,11.251275823410703
2023-10-11,บางบอน,12,5.838854800354943
2023-10-11,บางรัก,9,15.142344242278146
2023-10-11,ประเวศ,36,23.577016580545706
2023-10-11,สะพานสูง,5,9.202317161365212
2023-10-11,สาทร,10,9.490154619843729
2023-10-11,สายไหม,11,9.695704929854262
2023-10-11,หนองจอก,16,13.631363850905803
2023-10-11,ห้วยขวาง,12,11.159277686846059
2023-10-12,คลองสาน,9,5.526381212360483
2023-10-12,คลองสามวา,12,7.045848568286859
2023-10-12,คันนายาว,3,8.204651381243313
2023-10-12,จตุจักร,38,22.14884895372879
2023-10-12,ตลิ่งชัน,9,16.810297982285054
2023-10-12,บางคอแหลม,33,19.183843127515942
2023-10-12,พระนคร,9,8.476617640502955
2023-10-12,พระโขนง,6,7.834692537428761
2023-10-12,มีนบุรี,7,10.813675955809847
2023-10-12,ยานนาวา,3,8.205761908133415
2023-10-12,ลาดพร้าว,3,11.460298056783847
2023-10-12,หลักสี่,14,7.967637900074922
2023-10-13,คันนายาว,5,5.652890819027186
2023-10-13,ตลิ่งชัน,12,9.26738739036763
2023-10-13,ทวีวัฒนา,3,6.552243505906995
2023-10-13,ทุ่งครุ,3,5.517913397665812
2023-10-13,บางกอกใหญ่,6,11.407236790133878
2023-10-13,บางคอแหลม,13,20.791743530128123
2023-10-13,บางบอน,30,6.469192309971191
2023-10-13,บึงกุ่ม,9,9.930201797801017
2023-10-13,ปทุมวัน,20,16.460043794634363
2023-10-13,สวนหลวง,17,12.159307310271586
2023-10-13,สะพานสูง,5,7.351100028926235
2023-10-13,หนองแขม,1,5.6674538241745935
2023-10-14,คลองเตย,26,17.581670816018697
2023-10-14,บางคอแหลม,18,11.296463117834277
2023-10-14,บางซื่อ,5,12.785071285792519
2023-10-14,บางพลัด,10,23.62697614520442
2023-10-14,พระโขนง,7,7.715213346343523
2023-10-14,หนองจอก,10,10.47121037978534
2023-10-15,ดุสิต,4,5.679204369951916
2023-10-15,ทุ่งครุ,1,5.54582238413424
2023-10-15,บางขุนเทียน,22,16.9492418170154
2023-10-15,บางคอแหลม,13,13.194782856035559
2023-10-15,พญาไท,2,12.122251263034077
2023-10-15,ราชเทวี,11,11.778963845442803
2023-10-15,ราษฎร์บูรณะ,6,5.591449618125547
2023-10-15,หนองแขม,5,11.448011410891118
2023-10-16,คันนายาว,4,5.526381212360483
2023-10-16,จอมทอง,9,6.196837990879654
2023-10-16,บางกะปิ,5,15.716745571095155
2023-10-16,บางซื่อ,11,10.80493685236318
2023-10-16,บางพลี,1,5.206980989843644
2023-10-16,บางเขน,13,15.97840106525057
2023-10-16,พญาไท,14,7.050651394380819
2023-10-16,ราชเทวี,16,12.742524635687479
2023-10-16,ราษฎร์บูรณะ,8,6.450361547599028
2023-10-16,สะพานสูง,10,7.3928499967178665
2023-10-16,หนองแขม,4,5.918572426929242
2023-10-17,คลองสาน,8,6.533412743534834
2023-10-17,คลองเตย,27,17.98851490261995
2023-10-17,ตลิ่งชัน,13,12.332437212009387
2023-10-17,ทวีวัฒนา,6,8.273387596257546
2023-10-17,บางกอกน้อย,9,12.670671280685385
2023-10-17,บางกะปิ,14,12.270324746207342
2023-10-17,บางพลัด,10,9.623957218051729
2023-10-17,บางเขน,12,15.183875249445995
2023-10-17,บางแค,9,16.673069461639816
2023-10-17,พญาไท,25,11.834302809741123
2023-10-17,สะพานสูง,6,9.32404774561918
2023-10-17,หนองแขม,3,5.7190611239418185
2023-10-17,ห้วยขวาง,11,11.859123967261489
2023-10-18,คลองเตย,22,20.616337202199627
2023-10-18,คันนายาว,4,5.557445441204382
2023-10-18,จอมทอง,7,7.529015146966721
2023-10-18,ธนบุรี,13,12.351825187408298
2023-10-18,บางกะปิ,18,15.716745571095155
2023-10-18,บางนา,9,10.44773989025236
2023-10-18,บางแค,22,14.661698668517223
2023-10-18,ยานนาวา,5,24.591699931652087
2023-10-18,ราชเทวี,26,21.712227201610137
2023-10-18,ราษฎร์บูรณะ,5,9.262452685391738
2023-10-18,ลาดกระบัง,16,17.101527487548733
2023-10-18,ลาดพร้าว,9,6.777331555942034
2023-10-18,วังทองหลาง,9,9.442392747942394
2023-10-18,สะพานสูง,1,7.309798800782064
2023-10-18,สาทร,5,9.859778127542926
2023-10-18,หลักสี่,4,7.494182122349704
2023-10-19,คลองเตย,19,17.986130494575164
2023-10-19,จตุจักร,22,31.395709227611594
2023-10-19,ดุสิต,5,8.204651381243313
2023-10-19,ทวีวัฒนา,5,5.7190611239418185
2023-10-19,ทุ่งครุ,3,6.429134892255225
2023-10-19,บางกอกน้อย,24,12.435611527478759
2023-10-19,บางแค,11,18.814413601731037
2023-10-19,พญาไท,28,8.37324079891695
2023-10-19,ยานนาวา,10,7.2207083598245205
2023-10-19,สาทร,6,7.2969972654063
2023-10-19,สายไหม,12,8.170342241460894
2023-10-20,คลองสาน,7,5.708298537609522
2023-10-20,คลองสามวา,14,11.060915999624644
2023-10-20,จตุจักร,26,20.379915310169185
2023-10-20,จอมทอง,6,6.497044107981208
2023-10-20,ทุ่งครุ,2,5.652890819027186
2023-10-20,บางซื่อ,3,27.082909343360143
2023-10-20,บางพลัด,9,9.325685720524763
2023-10-20,บางรัก,20,11.281204432126371
2023-10-20,บางเขน,12,16.073432471053078
2023-10-20,พญาไท,5,20.660573722146047
2023-10-20,ลาดพร้าว,5,6.902350101319103
2023-10-21,คลองสาน,3,6.484776354134775
2023-10-21,ตลิ่งชัน,10,11.506522344526449
2023-10-21,บางกอกใหญ่,2,6.389008342983841
2023-10-21,ป้อมปราบศัตรูพ่าย,8,9.780201448719485
2023-10-21,พญาไท,5,7.31290630661609
2023-10-21,พระนคร,5,12.349437237425576
2023-10-21,พระโขนง,2,7.861633971743098
2023-10-21,มีนบุรี,9,10.92769038721019
2023-10-21,ลาดพร้าว,4,7.015643179665733
2023-10-21,วังทองหลาง,10,8.167462236581894
2023-10-21,วัฒนา,13,16.393265275319255
2023-10-21,หนองจอก,16,21.184384551383125
2023-10-21,ห้วยขวาง,12,18.29258272224942
2023-10-22,จอมทอง,8,7.13529422399385
2023-10-22,ดุสิต,7,5.765676317378151
2023-10-22,บางกอกใหญ่,18,5.418990144139407
2023-10-22,บางซื่อ,34,9.267834125738828
2023-10-22,พญาไท,9,7.462138616934044
2023-10-22,ภาษีเจริญ,10,6.956128581489317
2023-10-22,มีนบุรี,14,9.570920727415395
2023-10-22,ราษฎร์บูรณะ,8,5.858289913822309
2023-10-22,ลาดกระบัง,9,18.30094842851087
2023-10-22,ห้วยขวาง,13,11.989985136289842
2023-10-23,คลองสามวา,4,9.437070025605923
2023-10-23,ดุสิต,4,6.662342128328949
2023-10-23,บางรัก,6,10.867016170990983
2023-10-23,ประเวศ,36,20.406935449752787
2023-10-23,พญาไท,9,9.663177474814757
2023-10-23,ภาษีเจริญ,6,9.732937541934094
2023-10-23,วัฒนา,12,16.59131646397146
2023-10-23,สวนหลวง,8,12.436167549559258
2023-10-23,สายไหม,14,11.946511552683994
2023-10-23,หนองจอก,11,12.77928160571585
2023-10-24,คลองสามวา,4,7.11419722291718
2023-10-24,คันนายาว,2,5.681201814417041
2023-10-24,ดอนเมือง,10,6.293575600167765
2023-10-24,ดุสิต,11,5.845648029078615
2023-10-24,บางขุนเทียน,20,21.363024160627496
2023-10-24,บางซื่อ,31,10.741710414509578
2023-10-24,บางแค,12,18.40388062016271
2023-10-24,ประเวศ,22,29.560860490053308
2023-10-24,มีนบุรี,10,8.228399707150512
2023-10-24,ราชเทวี,14,12.049679375574282
2023-10-24,สะพานสูง,6,7.3781474554123845
2023-10-24,สัมพันธวงศ์,2,5.410307065835339
2023-10-25,คลองเตย,33,25.431311536480457
2023-10-25,จอมทอง,5,7.451304732365692
2023-10-25,ดอนเมือง,10,9.131861480119518
2023-10-25,ดินแดง,9,15.136501875018984
2023-10-25,ธนบุรี,13,9.99542796772629
2023-10-25,บางกะปิ,21,15.593776287837906
2023-10-25,บางบอน,5,8.190518775307673
2023-10-25,บางพลัด,11,9.437464640245926
2023-10-25,บางเขน,20,15.855431781993317
2023-10-25,ปทุมวัน,14,17.696955902907128
2023-10-25,ป้อมปราบศัตรูพ่าย,17,10.4640818159432
2023-10-25,ภาษีเจริญ,5,9.713295158837827
2023-10-25,วังทองหลาง,11,9.37916631008879
2023-10-25,สวนหลวง,12,12.89299598079227
2023-10-25,สะพานสูง,4,7.363663478664959
2023-10-26,คันนายาว,3,5.58024589024338
2023-10-26,ดุสิต,12,7.141751650237232
2023-10-26,ทุ่งครุ,3,5.58024589024338
2023-10-26,บางคอแหลม,16,8.883536206401548
2023-10-26,พญาไท,12,11.01692019142644
2023-10-26,พระโขนง,3,7.888557215311657
2023-10-26,ราชเทวี,10,20.73653672021292
2023-10-26,วังทองหลาง,10,10.350809758806502
2023-10-26,สวนหลวง,10,13.425096214924949
2023-10-26,สาทร,6,10.88399997590817
2023-10-26,หนองจอก,13,7.099713246169754
2023-10-27,ตลิ่งชัน,12,11.443295906672846
2023-10-27,บางกะปิ,30,15.473874459658452
2023-10-27,บางซื่อ,5,11.420762076723133
2023-10-27,บางรัก,25,10.956845316692995
2023-10-27,บางแค,11,16.78749301654146
2023-10-27,ประเวศ,26,28.91884281332072
2023-10-27,ภาษีเจริญ,2,10.652725309407687
2023-10-27,ลาดพร้าว,6,7.151975516214604
2023-10-27,สะพานสูง,9,6.732624024397677
2023-10-28,คลองเตย,11,16.96669664068036
2023-10-28,ดอนเมือง,10,7.480016831298546
2023-10-28,ดุสิต,2,9.960947345263065
2023-10-28,ตลิ่งชัน,19,10.57042928423446
2023-10-28,บางกอกน้อย,22,11.542498711785973
2023-10-28,บางบอน,1,8.765086077852477
2023-10-28,มีนบุรี,9,9.666257380689647
2023-10-28,ลาดกระบัง,12,16.127642754570658
2023-10-28,สวนหลวง,9,14.068042542855357
2023-10-28,สาทร,10,7.980259906926932
2023-10-28,หนองจอก,8,7.980259906926932
2023-10-29,คลองเตย,8,13.25895648725918
2023-10-29,จอมทอง,8,6.980808779389548
2023-10-29,ตลิ่งชัน,13,13.50989486793622
2023-10-29,ทุ่งครุ,5,5.443323906621844
2023-10-29,บางกอกน้อย,26,13.773310307384136
2023-10-29,บางกะปิ,12,28.594841849178938
2023-10-29,บางคอแหลม,10,9.202516434159584
2023-10-29,บางซื่อ,21,14.246640873940322
2023-10-29,ป้อมปราบศัตรูพ่าย,7,8.357536956536688
2023-10-29,สวนหลวง,7,11.959158514198487
2023-10-29,สะพานสูง,4,6.589194439395449
2023-10-30,ตลิ่งชัน,9,11.181384676434963
2023-10-30,ทวีวัฒนา,3,6.647858151581524
2023-10-30,บางขุนเทียน,31,15.17330435716119
2023-10-30,วัฒนา,7,16.559228706545614
2023-10-30,สะพานสูง,6,6.522368228394511
2023-10-30,สัมพันธวงศ์,2,5.451230807670251
2023-10-30,หนองแขม,2,6.647858151581524
2023-10-31,คลองเตย,17,17.29175437771267
2023-10-31,จอมทอง,1,8.747838280665395
2023-10-31,ตลิ่งชัน,3,9.398808693185057
2023-10-31,บางกอกน้อย,28,20.2361086722376
2023-10-31,บางซื่อ,14,18.183448854818362
2023-10-31,ยานนาวา,26,12.836361811498609
2023-11-01,คลองสาน,6,5.914149768003422
2023-11-01,จตุจักร,31,28.892894483304428
2023-11-01,ทุ่งครุ,3,5.862251607097095
2023-11-01,บางกอกน้อย,31,19.876770057717433
2023-11-01,บางซื่อ,16,12.709990913662905
2023-11-01,ปทุมวัน,18,14.050574635016062
2023-11-01,พญาไท,12,11.88048224571856
2023-11-01,ราษฎร์บูรณะ,6,5.689838021689573
2023-11-01,สายไหม,7,9.79494032123098
2023-11-02,คลองสาน,11,6.680886473130849
2023-11-02,จตุจักร,25,26.34445206235777
2023-11-02,ดอนเมือง,6,7.331427151280765
2023-11-02,บางกอกน้อย,10,21.491924661831664
2023-11-02,บางเขน,25,15.199507737364902
2023-11-02,บางแค,28,14.609673136962467
2023-11-02,บึงกุ่ม,6,7.550861720031871
2023-11-02,ป้อมปราบศัตรูพ่าย,17,12.322806665310722
2023-11-02,สวนหลวง,24,15.38698934168699
2023-11-02,หลักสี่,8,8.268104238144957
2023-11-03,คลองสามวา,10,9.760209511106934
2023-11-03,จอมทอง,4,8.990437200211687
2023-11-03,ดุสิต,6,6.83507151772817
2023-11-03,ทวีวัฒนา,18,6.149800695357039
2023-11-03,บางกอกน้อย,22,10.014637668526671
2023-11-03,บางกะปิ,7,16.022726436193125
2023-11-03,บางขุนเทียน,28,16.06298183401051
2023-11-03,ลาดกระบัง,15,13.245749984248889
2023-11-03,วังทองหลาง,4,8.177733896446208
2023-11-03,วัฒนา,12,16.212889600436284
2023-11-03,หนองแขม,6,6.83507151772817
2023-11-03,ห้วยขวาง,18,11.92513999661749
2023-11-04,คลองสามวา,10,9.760209511106934
2023-11-04,คันนายาว,3,8.572005616194275
2023-11-04,ดุสิต,5,6.7676043659559495
2023-11-04,บางกอกใหญ่,1,5.9097990767083495
2023-11-04,บางขุนเทียน,13,20.40604671062981
2023-11-04,บางบอน,6,9.998561773037789
2023-11-04,บางเขน,17,44.90813083825258
2023-11-04,บางแค,11,23.313825643686457
2023-11-04,ปทุมวัน,2,29.765000701158762
2023-11-04,ป้อมปราบศัตรูพ่าย,8,18.08340819577247
2023-11-04,ลาดกระบัง,7,15.852511161108486
2023-11-04,สายไหม,7,9.31984442787397
2023-11-04,หนองแขม,4,6.7676043659559495
2023-11-05,ดอนเมือง,13,12.212524576983203
2023-11-05,ทวีวัฒนา,3,9.272102823961665
2023-11-05,บางกอกใหญ่,2,5.64911180519384
2023-11-05,บางบอน,1,6.736279999600578
2023-11-05,ปทุมวัน,9,11.204495217578287
2023-11-05,ลาดกระบัง,15,12.28895373347228
2023-11-05,สะพานสูง,12,6.728987330431711
2023-11-05,สัมพันธวงศ์,2,10.364475186479007
2023-11-05,สาทร,4,11.480148674398094
2023-11-06,คลองสามวา,17,9.89057784023542
2023-11-06,ป้อมปราบศัตรูพ่าย,24,8.357278963268133
2023-11-06,ราชเทวี,11,13.21357503286157
2023-11-06,ราษฎร์บูรณะ,6,5.7999540993986916
2023-11-06,สัมพันธวงศ์,1,5.488044255152957
2023-11-06,หนองแขม,9,5.94359822759994
2023-11-07,ทุ่งครุ,1,5.83739026344484
2023-11-07,บางกอกน้อย,13,25.941170449842154
2023-11-07,ปทุมวัน,13,16.754526399111597
2023-11-07,ประเวศ,21,29.13228662285104
2023-11-07,ภาษีเจริญ,13,9.470236453116673
2023-11-07,ลาดพร้าว,10,9.382577005986466
2023-11-08,คลองสาน,4,6.647242971802031
2023-11-08,คันนายาว,14,5.809734583989721
2023-11-08,ทวีวัฒนา,12,6.7078237019658244
2023-11-08,บางกอกน้อย,14,12.011693131920417
2023-11-08,บางบอน,1,8.773395353693566
2023-11-08,บึงกุ่ม,5,6.635781323428901
2023-11-08,ภาษีเจริญ,21,11.361394248526306
2023-11-08,วัฒนา,15,17.520112043229496
2023-11-08,หนองจอก,11,7.4332449818507484
2023-11-09,คลองเตย,19,16.816101196391354
2023-11-09,จตุจักร,31,24.857700259291306
2023-11-09,จอมทอง,10,7.124288362267781
2023-11-09,ทวีวัฒนา,16,9.88041241199782
2023-11-09,บางคอแหลม,44,23.30023898928779
2023-11-09,บางซื่อ,10,12.667607301157654
2023-11-09,บางพลัด,14,10.14950664633061
2023-11-09,บางเขน,29,16.493533885021094
2023-11-09,ปทุมวัน,15,17.040903754310985
2023-11-09,พระโขนง,5,7.824519628473634
2023-11-09,ภาษีเจริญ,10,13.295422926807195
2023-11-09,ราษฎร์บูรณะ,10,5.789790637367209
2023-11-09,สะพานสูง,7,7.888064335818347
2023-11-09,สัมพันธวงศ์,2,6.40036582442738
2023-11-10,จอมทอง,8,9.070982165030307
2023-11-10,ทวีวัฒนา,11,11.14881872007434
2023-11-10,ธนบุรี,11,10.336305419890252
2023-11-10,บางแค,12,15.506589317187826
2023-11-10,ราชเทวี,18,14.557269711104876
2023-11-10,สาทร,7,11.704103164157312
2023-11-11,คลองเตย,34,16.53664011246257
2023-11-11,ดุสิต,10,7.157961938199013
2023-11-11,บางขุนเทียน,22,12.856787296739352
2023-11-11,บางนา,8,9.350395491711804
2023-11-11,ป้อมปราบศัตรูพ่าย,10,10.245709469085812
2023-11-11,ลาดกระบัง,14,16.47565872220805
2023-11-11,สวนหลวง,18,12.493359359991455
2023-11-12,คลองสามวา,18,9.988306107015926
2023-11-12,คลองเตย,30,23.972775342697528
