organization,district,timestamp,pm25_value,pm25_citywide,latitude,longitude,flag_ถนน,flag_ทางเท้า,flag_แสงสว่าง,flag_ความสะอาด,flag_ขยะ,flag_น้ำท่วม,flag_ระบายน้ำ,flag_จราจร,flag_สายไฟ,flag_ต้นไม้,flag_ความปลอดภัย,flag_สัตว์,flag_เสียง,flag_กลิ่น,flag_สะพาน,flag_คลอง,report_hour
"เขตบางนา,ฝ่ายโยธา เขตบางนา,ผอ.เขตบางนา (นางประภัสสร),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",บางนา,2022-12-12T13:24:39.176Z,28.0,24.16883116883117,100.61356,13.67879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
"เขตบางนา,ฝ่ายเทศกิจ เขตบางนา,ผอ.เขตบางนา (นางประภัสสร),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",บางนา,2022-12-12T13:26:01.951Z,28.0,24.16883116883117,100.61375,13.6788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
"เขตบางขุนเทียน,สำนักการโยธา กทม.,สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.,ศูนย์ก่อสร้างและบูรณะถนน 2 ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.),พนักงานกวาด เขตบางขุนเทียน",บางขุนเทียน,2022-12-12T13:37:00.602Z,34.0,24.16883116883117,100.45977,13.60904,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13
"เขตบางนา,ฝ่ายเทศกิจ เขตบางนา,ผอ.เขตบางนา (นางประภัสสร),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",บางนา,2022-12-12T13:41:50.879Z,28.0,24.16883116883117,100.61041,13.6814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
"เขตบางขุนเทียน,สำนักการโยธา กทม.,ฝ่ายโยธา เขตบางขุนเทียน,สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.,ศูนย์ก่อสร้างและบูรณะถนน 2 ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.),ศูนย์เครื่องมือกล ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.),พนักงานกวาด เขตบางขุนเทียน",บางขุนเทียน,2022-12-12T13:50:20.350Z,34.0,24.16883116883117,100.45975,13.609,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13
"เขตห้วยขวาง,สน.ห้วยขวาง,สน.สุทธิสาร,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 2 (บก.น.2)",ห้วยขวาง,2022-12-12T14:20:18.359Z,9.0,24.16883116883117,100.57668,13.77869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"เขตพญาไท,สำนักการโยธา กทม.,ฝ่ายโยธา เขตพญาไท,การไฟฟ้านครหลวง เขตสามเสน,การไฟฟ้านครหลวง MEA,ศูนย์เครื่องมือกล ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.)",พญาไท,2022-12-12T14:20:48.434Z,26.5,24.16883116883117,100.54245,13.7826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"เขตห้วยขวาง,ฝ่ายสิ่งแวดล้อมฯ เขตห้วยขวาง,ผอ.เขตห้วยขวาง (นายไพฑูรย์),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร)",ห้วยขวาง,2022-12-12T14:39:49.712Z,9.0,24.16883116883117,100.57685,13.79161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14
"เขตบางกะปิ,สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200)",บางกะปิ,2022-12-12T15:36:31.793Z,24.0,24.16883116883117,100.61938,13.75189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
"กองโครงการสายอากาศเป็นสายใต้ดิน3 ฝ่ายบริหารโครงการ การไฟฟ้านครหลวง (กคต.3 ฝบค. กฟน.),สำนักการโยธา กทม.,การไฟฟ้านครหลวง เขตสามเสน,เขตบางซื่อ,การไฟฟ้านครหลวง MEA,กลุ่มงานตรวจสอบระบบสาธารณูปโภค กองแผนงานและประสานสาธารณูปโภค (กผภ.สนย.),การไฟฟ้านครหลวง ฝ่ายบริหารโครงการ",บางซื่อ,2022-12-12T16:06:10.464Z,24.0,24.16883116883117,100.53221,13.81775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16
"เขตหลักสี่,สำนักการโยธา กทม.,ผอ.เขตหลักสี่ (นางสมฤดี),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ),สำนักงานวิศวกรรมทาง สำนักการโยธา (สวก.สนย.) กทม.,กลุ่มงานบูรณะสะพานและทางโครงสร้างพิเศษ สำนักงานวิศวกรรมทาง (สวก.สนย.)",หลักสี่,2022-12-12T22:54:45.559Z,23.0,24.16883116883117,100.54616,13.85603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
"เขตธนบุรี,สน.บุปผาราม,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 8 (บก.น.8)",ธนบุรี,2022-12-13T00:05:24.191Z,29.0,26.658227848101266,100.49537,13.73493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
"เขตพญาไท,ฝ่ายสิ่งแวดล้อมฯ เขตพญาไท,กรุงเทพโปร่งใส,ผอ.เขตพญาไท (นายพัลลภ),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร)",พญาไท,2022-12-13T00:22:30.255Z,26.0,26.658227848101266,100.55913,13.79479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
"เขตบางซื่อ,ฝ่ายสิ่งแวดล้อมฯ เขตบางซื่อ,ผอ.เขตบางซื่อ (นายเจษฎา),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ)",บางซื่อ,2022-12-13T00:37:11.233Z,28.0,26.658227848101266,100.52465,13.81759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"เขตบางกะปิ,สำนักการโยธา กทม.,สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.,ศูนย์เครื่องมือกล ส่วนก่อสร้างและบูรณะ 1 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.)",บางกะปิ,2022-12-13T01:00:15.735Z,24.0,26.658227848101266,100.6207,13.75985,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
"เขตบางขุนเทียน,สำนักการระบายน้ำ กทม.,กองระบบท่อระบายน้ำ สำนักการระบายน้ำ,ผอ.เขตบางขุนเทียน (นางภัสรา),กลุ่มกรุงธนใต้ (นายเฉลิมพล โชตินุชิต),พนักงานกวาด เขตบางขุนเทียน",บางขุนเทียน,2022-12-13T01:02:45.865Z,33.0,26.658227848101266,100.45293,13.61372,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"เขตธนบุรี,สน.บุคคโล,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 8 (บก.น.8),ผอ.เขตธนบุรี (ว่าที่ ร.ต.เดชาธร),กลุ่มกรุงธนเหนือ (นายเฉลิมพล โชตินุชิต)",ธนบุรี,2022-12-13T01:13:50.813Z,29.0,26.658227848101266,100.48568,13.7047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"เขตบางกะปิ,สน.หัวหมาก,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 4 (บก.น.4),ผอ.เขตบางกะปิ (นายไพรัตน์),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",บางกะปิ,2022-12-13T01:16:41.255Z,24.0,26.658227848101266,100.63609,13.7616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
"เขตธนบุรี,สน.บุคคโล,สน.สำเหร่,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 8 (บก.น.8),ผอ.เขตธนบุรี (ว่าที่ ร.ต.เดชาธร),กลุ่มกรุงธนเหนือ (นายเฉลิมพล โชตินุชิต)",ธนบุรี,2022-12-13T01:25:44.458Z,29.0,26.658227848101266,100.48853,13.70303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"เขตบางกะปิ,สน.หัวหมาก,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 4 (บก.น.4),ผอ.เขตบางกะปิ (นายไพรัตน์),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",บางกะปิ,2022-12-13T01:34:46.307Z,24.0,26.658227848101266,100.62518,13.76044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
"เขตพญาไท,ฝ่ายสิ่งแวดล้อมฯ เขตพญาไท,ผอ.เขตพญาไท (นายพัลลภ),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร)",พญาไท,2022-12-13T01:48:46.655Z,26.0,26.658227848101266,100.54758,13.78169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"เขตยานนาวา,ฝ่ายเทศกิจ เขตยานนาวา,ผอ.เขตยานนาวา (น.ส.วรุณลักษม์),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",ยานนาวา,2022-12-13T02:02:34.856Z,24.0,26.658227848101266,100.54134,13.68074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"เขตบางขุนเทียน,สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200),การไฟฟ้านครหลวง เขตราษฎร์บูรณะ,การไฟฟ้านครหลวง MEA",บางขุนเทียน,2022-12-13T02:04:46.490Z,33.0,26.658227848101266,100.44713,13.65442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"เขตบางขุนเทียน,กองบังคับการตำรวจนครบาล 9 (บก.น.9)",บางขุนเทียน,2022-12-13T02:14:54.992Z,33.0,26.658227848101266,100.41421,13.64569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"เขตบางกะปิ,ฝ่ายสิ่งแวดล้อมฯ เขตบางกะปิ,ผอ.เขตบางกะปิ (นายไพรัตน์),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",บางกะปิ,2022-12-13T02:16:45.179Z,24.0,26.658227848101266,100.62869,13.75665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
"เขตยานนาวา,สน.บางโพงพาง,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 5 (บก.น.5)",ยานนาวา,2022-12-13T02:18:51.042Z,24.0,26.658227848101266,100.53295,13.69393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"เขตบางนา,ฝ่ายรักษาความสะอาดฯ เขตบางนา,ผอ.เขตบางนา (นางประภัสสร),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",บางนา,2022-12-13T02:29:49.592Z,34.5,26.658227848101266,100.61575,13.67852,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"เขตบางกะปิ,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.),ผอ.เขตบางกะปิ (นายไพรัตน์),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",บางกะปิ,2022-12-13T02:32:56.406Z,24.0,26.658227848101266,100.63923,13.76929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
"เขตบางซื่อ,ฝ่ายรักษาความสะอาดฯ เขตบางซื่อ,ผอ.เขตบางซื่อ (นายเจษฎา),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ)",บางซื่อ,2022-12-13T02:41:22.712Z,28.0,26.658227848101266,100.52326,13.80791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"เขตบางกะปิ,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.),ผอ.เขตบางกะปิ (นายไพรัตน์),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",บางกะปิ,2022-12-13T02:55:35.196Z,24.0,26.658227848101266,100.63923,13.76929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
"เขตพญาไท,ฝ่ายเทศกิจ เขตพญาไท,ผอ.เขตพญาไท (นายพัลลภ),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร)",พญาไท,2022-12-13T03:03:19.870Z,26.0,26.658227848101266,100.53438,13.78351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"สำนักงานเขตยานนาวา,เขตยานนาวา,สน.บางโพงพาง,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 5 (บก.น.5)",ยานนาวา,2022-12-13T03:14:03.395Z,24.0,26.658227848101266,100.52483,13.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"เขตดินแดง,ฝ่ายโยธา เขตดินแดง,ผอ.เขตดินแดง (นายชูชาติ),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร)",ดินแดง,2022-12-13T03:31:02.098Z,26.0,26.658227848101266,100.5659,13.76644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"เขตบางนา,สน.บางนา,ฝ่ายเทศกิจ เขตบางนา,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 5 (บก.น.5),ผอ.เขตบางนา (นางประภัสสร),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",บางนา,2022-12-13T03:33:17.755Z,34.5,26.658227848101266,100.61954,13.67307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"เขตห้วยขวาง,สน.มักกะสัน,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.)",ห้วยขวาง,2022-12-13T03:48:29.923Z,9.0,26.658227848101266,100.57484,13.74714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
"เขตบางกะปิ,สำนักการระบายน้ำ กทม.,กองระบบคลอง สำนักการระบายน้ำ",บางกะปิ,2022-12-13T03:57:03.921Z,24.0,26.658227848101266,100.60551,13.75222,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
"เขตบางนา,ฝ่ายโยธา เขตบางนา,ผอ.เขตบางนา (นางประภัสสร),กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร)",บางนา,2022-12-13T04:04:32.789Z,34.5,26.658227848101266,100.63513,13.6753,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
